ENSG	ENST	CDS_LENGTH	ID	chr
ENSG00000188056	ENST00000341495	603	TREML4	6
ENSG00000188060	ENST00000373826	318	RAB42	1
ENSG00000188064	ENST00000409496	1062	WNT7B	22
ENSG00000188069	ENST00000380383	960	OR51F1	11
ENSG00000188076	ENST00000342878	288	SCGB1C1	11
ENSG00000188086	ENST00000442359	687	PRSS45	3
ENSG00000188089	ENST00000399518	2607	PLA2G4E	15
ENSG00000188092	ENST00000314163	1368	GPR89B	1
ENSG00000188095	ENST00000341735	1194	MESP2	15
ENSG00000188100	ENST00000343959	270	FAM25A	10
ENSG00000188107	ENST00000370621	9498	EYS	6
ENSG00000188112	ENST00000341865	3567	C6orf132	6
ENSG00000188120	ENST00000405239	2235	DAZ1	Y
ENSG00000188124	ENST00000338569	951	OR2AG2	11
ENSG00000188126	ENST00000293201	1464	MYO15B	17
ENSG00000188130	ENST00000215659	1104	MAPK12	22
ENSG00000188133	ENST00000342743	708	TMEM215	9
ENSG00000188152	ENST00000372322	2226	FAM22G	9
ENSG00000188153	ENST00000328300	5076	COL4A5	X
ENSG00000188155	ENST00000400368	1098	KRTAP10-6	21
ENSG00000188157	ENST00000379370	6138	AGRN	1
ENSG00000188158	ENST00000380060	4893	NHS	X
ENSG00000188162	ENST00000399391	8778	OTOG	11
ENSG00000188163	ENST00000344774	954	FAM166A	9
ENSG00000188167	ENST00000342462	1362	TMPPE	3
ENSG00000188171	ENST00000305570	1587	ZNF626	19
ENSG00000188175	ENST00000453812	1458	HEPACAM2	7
ENSG00000188176	ENST00000389313	1386	SMTNL2	17
ENSG00000188177	ENST00000343936	3570	ZC3H6	2
ENSG00000188186	ENST00000441173	414	C7orf59	7
ENSG00000188191	ENST00000360274	1146	PRKAR1B	7
ENSG00000188199	ENST00000429828	2637	FAM22B	10
ENSG00000188211	ENST00000338965	1365	NCR3LG1	11
ENSG00000188215	ENST00000324344	915	DCUN1D3	16
ENSG00000188219	ENST00000356920	3228	AC131180.1	2
ENSG00000188223	ENST00000591613	699	AC002398.9	19
ENSG00000188227	ENST00000445217	1221	ZNF793	19
ENSG00000188229	ENST00000340384	1338	TUBB4B	9
ENSG00000188242	ENST00000342584	315	CTD-2228K2.5	5
ENSG00000188243	ENST00000377619	303	COMMD6	13
ENSG00000188257	ENST00000375111	435	PLA2G2A	1
ENSG00000188263	ENST00000341280	1011	IL17REL	22
ENSG00000188266	ENST00000388988	1122	AGPHD1	15
ENSG00000188269	ENST00000322301	960	OR7A5	19
ENSG00000188277	ENST00000344320	528	C15orf62	15
ENSG00000188279	ENST00000342763	270	FAM25C	10
ENSG00000188280	ENST00000434783	2718	AC007731.1	22
ENSG00000188282	ENST00000374155	1824	RUFY4	2
ENSG00000188283	ENST00000352998	1428	ZNF383	19
ENSG00000188290	ENST00000428771	744	HES4	1
ENSG00000188293	ENST00000437936	333	IGFL1	19
ENSG00000188295	ENST00000343381	1395	ZNF669	1
ENSG00000188305	ENST00000342063	1422	C19orf35	19
ENSG00000188306	ENST00000340806	1683	LRRIQ4	3
ENSG00000188312	ENST00000375587	867	CENPP	9
ENSG00000188313	ENST00000342435	957	PLSCR1	3
ENSG00000188315	ENST00000343010	804	C3orf62	3
ENSG00000188316	ENST00000341276	1887	ENO4	10
ENSG00000188321	ENST00000393883	1617	ZNF559	19
ENSG00000188322	ENST00000341901	1275	SBK1	16
ENSG00000188324	ENST00000358433	945	OR6C6	12
ENSG00000188334	ENST00000344839	399	BSPH1	19
ENSG00000188340	ENST00000339258	954	OR6N2	1
ENSG00000188342	ENST00000340473	750	GTF2F2	13
ENSG00000188343	ENST00000518322	870	FAM92A1	8
ENSG00000188352	ENST00000338382	5406	FOCAD	9
ENSG00000188368	ENST00000341747	1071	PRR19	19
ENSG00000188372	ENST00000394857	1275	ZP3	7
ENSG00000188373	ENST00000372126	246	C10orf99	10
ENSG00000188375	ENST00000340398	408	H3F3C	12
ENSG00000188379	ENST00000380206	567	IFNA2	9
ENSG00000188385	ENST00000298622	2535	JAKMIP3	10
ENSG00000188386	ENST00000374806	522	PPP3R2	9
ENSG00000188389	ENST00000334409	867	PDCD1	2
ENSG00000188393	ENST00000455827	525	CLEC2A	12
ENSG00000188394	ENST00000373642	1050	GPR21	9
ENSG00000188396	ENST00000339355	666	TCTEX1D4	1
ENSG00000188404	ENST00000236147	1158	SELL	1
ENSG00000188408	ENST00000379029	828	MAGEB5	X
ENSG00000188419	ENST00000357749	1962	CHM	X
ENSG00000188425	ENST00000341294	417	NANOS2	19
ENSG00000188428	ENST00000397457	564	BLOC1S5	6
ENSG00000188452	ENST00000339098	1677	CERKL	2
ENSG00000188467	ENST00000341459	1503	SLC24A5	15
ENSG00000188474	ENST00000339302	1848	AC022415.1	19
ENSG00000188483	ENST00000372491	1215	IER5L	9
ENSG00000188486	ENST00000375167	432	H2AFX	11
ENSG00000188487	ENST00000379554	1740	INSC	11
ENSG00000188488	ENST00000329597	1221	SERPINA5	14
ENSG00000188493	ENST00000378313	1056	C19orf54	19
ENSG00000188501	ENST00000341509	1704	LCTL	15
ENSG00000188505	ENST00000339852	828	NCCRP1	19
ENSG00000188508	ENST00000338897	300	KRTDAP	19
ENSG00000188511	ENST00000444628	1089	C22orf34	22
ENSG00000188517	ENST00000399132	1965	COL25A1	4
ENSG00000188522	ENST00000345041	2472	FAM83G	17
ENSG00000188523	ENST00000343036	963	C9orf171	9
ENSG00000188529	ENST00000492112	789	SRSF10	1
ENSG00000188536	ENST00000251595	429	HBA2	16
ENSG00000188542	ENST00000343217	531	DUSP28	2
ENSG00000188549	ENST00000559313	1605	C15orf52	15
ENSG00000188554	ENST00000341165	2901	NBR1	17
ENSG00000188558	ENST00000343414	951	OR2G6	1
ENSG00000188559	ENST00000202677	5622	RALGAPA2	20
ENSG00000188566	ENST00000371521	1821	NDOR1	9
ENSG00000188580	ENST00000368417	627	NKAIN2	6
ENSG00000188581	ENST00000306271	534	KRTAP1-1	17
ENSG00000188582	ENST00000340634	1134	PAQR9	3
ENSG00000188596	ENST00000524981	9291	C12orf55	12
ENSG00000188599	ENST00000358815	1383	NPIPP1	16
ENSG00000188603	ENST00000360019	1317	CLN3	16
ENSG00000188610	ENST00000369390	450	FAM72B	1
ENSG00000188611	ENST00000395526	2343	ASAH2	10
ENSG00000188612	ENST00000420826	288	SUMO2	17
ENSG00000188613	ENST00000425699	879	NANOS1	10
ENSG00000188620	ENST00000357878	1074	HMX3	10
ENSG00000188624	ENST00000341415	378	IGFL3	19
ENSG00000188626	ENST00000563027	1899	RP11-578F21.5	15
ENSG00000188629	ENST00000434737	1446	ZNF177	19
ENSG00000188636	ENST00000341255	720	LDOC1L	22
ENSG00000188641	ENST00000370192	3078	DPYD	1
ENSG00000188643	ENST00000368706	312	S100A16	1
ENSG00000188647	ENST00000340434	1209	PTAR1	9
ENSG00000188649	ENST00000451649	1206	CC2D2B	10
ENSG00000188655	ENST00000404716	633	RNASE9	14
ENSG00000188659	ENST00000339465	1197	FAM154B	15
ENSG00000188672	ENST00000294413	1254	RHCE	1
ENSG00000188674	ENST00000341287	582	C2orf80	2
ENSG00000188676	ENST00000502986	1263	IDO2	8
ENSG00000188677	ENST00000406477	1194	PARVB	22
ENSG00000188682	ENST00000452803	1065	DCDC1	11
ENSG00000188686	ENST00000340695	606	SCXA	8
ENSG00000188687	ENST00000357822	3414	SLC4A5	2
ENSG00000188690	ENST00000368786	798	UROS	10
ENSG00000188694	ENST00000340345	765	KRTAP24-1	21
ENSG00000188706	ENST00000357166	1095	ZDHHC9	X
ENSG00000188707	ENST00000343855	711	C7orf29	7
ENSG00000188710	ENST00000343079	411	QRFP	9
ENSG00000188716	ENST00000338487	663	DUPD1	10
ENSG00000188725	ENST00000339020	225	C5orf43	5
ENSG00000188729	ENST00000339051	402	OSTN	3
ENSG00000188730	ENST00000340652	978	VWC2	7
ENSG00000188732	ENST00000344962	897	FAM221A	7
ENSG00000188735	ENST00000342607	1020	TMEM120B	12
ENSG00000188738	ENST00000343098	20991	FSIP2	2
ENSG00000188739	ENST00000408888	1293	RBM34	1
ENSG00000188747	ENST00000341349	1452	NOXA1	9
ENSG00000188760	ENST00000344458	1083	TMEM198	2
ENSG00000188761	ENST00000393316	492	BCL2L15	1
ENSG00000188763	ENST00000344575	1776	FZD9	7
ENSG00000188766	ENST00000587013	1365	SPRED3	19
ENSG00000188770	ENST00000367222	999	OPTC	1
ENSG00000188771	ENST00000338832	624	C11orf34	11
ENSG00000188778	ENST00000345060	1227	ADRB3	8
ENSG00000188779	ENST00000380035	2898	SKOR1	15
ENSG00000188782	ENST00000338855	1449	CATSPER4	1
ENSG00000188783	ENST00000343110	1149	PRELP	1
ENSG00000188784	ENST00000375116	429	PLA2G2E	1
ENSG00000188785	ENST00000336128	1638	ZNF548	19
ENSG00000188786	ENST00000373036	2262	MTF1	1
ENSG00000188800	ENST00000372766	549	TMCO2	1
ENSG00000188803	ENST00000441885	1656	SHISA6	17
ENSG00000188807	ENST00000340381	2001	TMEM201	1
ENSG00000188811	ENST00000379600	1044	NHLRC3	13
ENSG00000188816	ENST00000339992	822	HMX2	10
ENSG00000188817	ENST00000469440	499	SNTN	3
ENSG00000188818	ENST00000283441	1239	ZDHHC11	5
ENSG00000188820	ENST00000368605	948	FAM26F	6
ENSG00000188822	ENST00000374472	1083	CNR2	1
ENSG00000188827	ENST00000294008	5505	SLX4	16
ENSG00000188828	ENST00000372617	1254	GLRA4	X
ENSG00000188833	ENST00000371506	1488	ENTPD8	9
ENSG00000188846	ENST00000338970	648	RPL14	3
ENSG00000188848	ENST00000502486	1605	BEND4	4
ENSG00000188859	ENST00000338353	786	FAM78B	1
ENSG00000188868	ENST00000293725	1431	ZNF563	19
ENSG00000188869	ENST00000558726	3306	TMC3	15
ENSG00000188878	ENST00000592193	3445	FBF1	17
ENSG00000188883	ENST00000340940	1230	KLRG2	7
ENSG00000188886	ENST00000342380	1296	ASTL	2
ENSG00000188888	ENST00000342292	7104	GPR179	17
ENSG00000188895	ENST00000398532	1845	MSL1	17
ENSG00000188897	ENST00000344649	1653	AC099489.1	16
ENSG00000188906	ENST00000298910	7584	LRRK2	12
ENSG00000188909	ENST00000343035	702	BSX	11
ENSG00000188910	ENST00000373362	813	GJB3	1
ENSG00000188916	ENST00000522781	1440	FAM196A	10
ENSG00000188917	ENST00000372936	1515	TRMT2B	X
ENSG00000188921	ENST00000495827	699	PTPLAD2	9
ENSG00000188931	ENST00000367974	534	C1orf192	1
ENSG00000188937	ENST00000342595	1446	NYX	X
ENSG00000188938	ENST00000375412	771	FAM120AOS	9
ENSG00000188958	ENST00000446788	399	UTS2D	3
ENSG00000188959	ENST00000400613	720	C9orf152	9
ENSG00000188971	ENST00000339092	1068	AC114772.1	2
ENSG00000188976	ENST00000327044	2250	NOC2L	1
ENSG00000188981	ENST00000510580	858	MSANTD1	4
ENSG00000188984	ENST00000359318	1053	AADACL3	1
ENSG00000188986	ENST00000343053	1743	COBRA1	9
ENSG00000188987	ENST00000340756	312	HIST1H4D	6
ENSG00000188991	ENST00000344941	1740	SLC15A5	12
ENSG00000188992	ENST00000344577	1446	LIPI	21
ENSG00000188993	ENST00000343457	2643	LRRC66	4
ENSG00000188994	ENST00000369577	8172	ZNF292	6
ENSG00000188996	ENST00000380907	837	HUS1B	6
ENSG00000188997	ENST00000340067	783	KCTD21	11
ENSG00000189001	ENST00000452271	1773	SBSN	19
ENSG00000189007	ENST00000237283	576	ADAT2	6
ENSG00000189013	ENST00000396284	1194	KIR2DL4	19
ENSG00000189023	ENST00000399992	1071	MAGEB16	X
ENSG00000189030	ENST00000339922	420	VHLL	1
ENSG00000189037	ENST00000339042	573	DUSP21	X
ENSG00000189042	ENST00000536254	1944	ZNF567	19
ENSG00000189043	ENST00000339600	246	NDUFA4	7
ENSG00000189045	ENST00000504514	1014	ANKDD1B	5
ENSG00000189046	ENST00000343075	786	ALKBH2	12
ENSG00000189050	ENST00000305783	1308	RNFT1	17
ENSG00000189051	ENST00000344001	663	RNF222	17
ENSG00000189052	ENST00000301408	498	CGB5	19
ENSG00000189056	ENST00000424685	10383	RELN	7
ENSG00000189057	ENST00000343597	2205	FAM111B	11
ENSG00000189058	ENST00000421243	646	APOD	3
ENSG00000189060	ENST00000340857	585	H1F0	22
ENSG00000189064	ENST00000362097	351	GAGE2A	X
ENSG00000189067	ENST00000381810	687	LITAF	16
ENSG00000189068	ENST00000338372	711	VSTM1	19
ENSG00000189079	ENST00000334344	5508	ARID2	12
ENSG00000189090	ENST00000452267	270	FAM25B	10
ENSG00000189091	ENST00000302516	3654	SF3B3	16
ENSG00000189093	ENST00000379336	411	AC093668.1	7
ENSG00000189099	ENST00000455694	987	PRSS48	4
ENSG00000189108	ENST00000344799	2061	IL1RAPL2	X
ENSG00000189114	ENST00000433642	609	BLOC1S3	19
ENSG00000189120	ENST00000342234	1131	SP6	17
ENSG00000189127	ENST00000338682	1545	ANKRD34B	5
ENSG00000189129	ENST00000372263	294	PLAC9	10
ENSG00000189132	ENST00000329357	1938	FAM47B	X
ENSG00000189134	ENST00000343684	1209	NKAPL	6
ENSG00000189139	ENST00000340446	2478	FSCB	14
ENSG00000189143	ENST00000340958	630	CLDN4	7
ENSG00000189144	ENST00000590414	1998	ZNF573	19
ENSG00000189152	ENST00000344415	357	GRAPL	17
ENSG00000189157	ENST00000424749	1182	FAM47E	4
ENSG00000189159	ENST00000356033	546	HN1	17
ENSG00000189164	ENST00000436120	1830	ZNF527	19
ENSG00000189167	ENST00000345108	966	ZAR1L	13
ENSG00000189169	ENST00000400365	738	KRTAP10-12	21
ENSG00000189171	ENST00000339556	297	S100A13	1
ENSG00000189180	ENST00000432900	2454	ZNF33A	10
ENSG00000189181	ENST00000342623	936	OR14I1	1
ENSG00000189182	ENST00000341809	1737	KRT77	12
ENSG00000189184	ENST00000344876	3408	PCDH18	4
ENSG00000189186	ENST00000451261	1896	DCAF8L2	X
ENSG00000189190	ENST00000338230	2169	ZNF600	19
ENSG00000189195	ENST00000342818	1137	BTBD8	1
ENSG00000189203	ENST00000415614	570	RP11-614O9.3	14
ENSG00000189221	ENST00000338702	1584	MAOA	X
ENSG00000189227	ENST00000342683	474	C15orf61	15
ENSG00000189233	ENST00000341513	2391	NUGGC	8
ENSG00000189241	ENST00000368608	1314	TSPYL1	6
ENSG00000189252	ENST00000370503	426	SPANXN3	X
ENSG00000189253	ENST00000329862	1350	TRIM64B	11
ENSG00000189266	ENST00000334351	420	PNRC2	1
ENSG00000189269	ENST00000317749	690	C22orf43	22
ENSG00000189275	ENST00000341866	477	AL450307.1	10
ENSG00000189280	ENST00000338513	822	GJB5	1
ENSG00000189283	ENST00000341848	444	FHIT	3
ENSG00000189292	ENST00000403610	459	FAM150B	2
ENSG00000189298	ENST00000252211	1617	ZKSCAN3	6
ENSG00000189299	ENST00000339140	936	FOXR2	X
ENSG00000189306	ENST00000323013	843	RRP7A	22
ENSG00000189308	ENST00000340417	2250	LIN54	4
ENSG00000189319	ENST00000337318	1269	FAM53B	10
ENSG00000189320	ENST00000338588	522	FAM180A	7
ENSG00000189325	ENST00000437635	1959	C6orf222	6
ENSG00000189326	ENST00000370504	471	SPANXN4	X
ENSG00000189332	ENST00000340135	465	RP11-113D6.10	11
ENSG00000189334	ENST00000344616	315	S100A14	1
ENSG00000189337	ENST00000376030	2328	KAZN	1
ENSG00000189339	ENST00000234800	1218	SLC35E2B	1
ENSG00000189348	ENST00000338885	1383	FAM90A27P	19
ENSG00000189350	ENST00000379558	3060	FAM179A	2
ENSG00000189362	ENST00000409150	1254	TMEM194B	2
ENSG00000189366	ENST00000340333	564	ALG1L	3
ENSG00000189367	ENST00000483725	2085	KIAA0408	6
ENSG00000189369	ENST00000340438	1887	GSPT2	X
ENSG00000189375	ENST00000345096	633	TBC1D28	17
ENSG00000189376	ENST00000276704	1143	C8orf76	8
ENSG00000189377	ENST00000341918	360	CXCL17	19
ENSG00000189401	ENST00000338352	867	OTUD6A	X
ENSG00000189403	ENST00000341423	648	HMGB1	13
ENSG00000189409	ENST00000356026	1173	MMP23B	1
ENSG00000189410	ENST00000444387	1272	SH2D5	1
ENSG00000189420	ENST00000338647	1251	ZFP92	X
ENSG00000189430	ENST00000291890	915	NCR1	19
ENSG00000189433	ENST00000339480	801	GJB4	1
ENSG00000196071	ENST00000366478	939	OR2L13	1
ENSG00000196072	ENST00000370372	429	BLOC1S2	10
ENSG00000196074	ENST00000357552	4593	SYCP2	20
ENSG00000196081	ENST00000418100	1860	ZNF724P	19
ENSG00000196083	ENST00000317757	2064	IL1RAP	3
ENSG00000196090	ENST00000373198	4392	PTPRT	20
ENSG00000196091	ENST00000452455	3522	MYBPC1	12
ENSG00000196092	ENST00000358127	1176	PAX5	9
ENSG00000196098	ENST00000354924	966	OR5K4	3
ENSG00000196099	ENST00000309154	942	OR6M1	11
ENSG00000196101	ENST00000307137	801	HLA-DRB3	HSCHR6_MHC_QBL
ENSG00000196104	ENST00000357154	1311	SPOCK3	4
ENSG00000196109	ENST00000397121	1767	ZNF676	19
ENSG00000196110	ENST00000308650	1929	ZNF699	19
ENSG00000196116	ENST00000355295	3297	TDRD7	9
ENSG00000196118	ENST00000541260	1191	C16orf93	16
ENSG00000196119	ENST00000284287	981	OR8A1	11
ENSG00000196123	ENST00000290881	1416	KIAA0895L	16
ENSG00000196131	ENST00000341702	1188	VN1R2	19
ENSG00000196132	ENST00000536311	3447	MYT1	20
ENSG00000196136	ENST00000553947	1347	SERPINA3	14
ENSG00000196139	ENST00000380554	972	AKR1C3	10
ENSG00000196141	ENST00000409755	1767	SPATS2L	2
ENSG00000196150	ENST00000292579	1683	ZNF250	8
ENSG00000196151	ENST00000359774	1431	WDSUB1	2
ENSG00000196152	ENST00000342483	1497	ZNF79	9
ENSG00000196154	ENST00000354332	306	S100A4	1
ENSG00000196155	ENST00000360461	3576	PLEKHG4	16
ENSG00000196156	ENST00000391356	588	KRTAP4-3	17
ENSG00000196159	ENST00000394329	14946	FAT4	4
ENSG00000196166	ENST00000358138	672	C8orf86	8
ENSG00000196167	ENST00000355430	375	C11orf92	11
ENSG00000196169	ENST00000389916	2997	KIF19	17
ENSG00000196171	ENST00000359610	975	OR6K2	1
ENSG00000196172	ENST00000402377	1938	ZNF681	19
ENSG00000196176	ENST00000359907	312	HIST1H4A	6
ENSG00000196177	ENST00000358776	1299	ACADSB	10
ENSG00000196182	ENST00000373130	1323	STK40	1
ENSG00000196184	ENST00000423932	963	OR10J1	1
ENSG00000196187	ENST00000366835	2424	TMEM63A	1
ENSG00000196188	ENST00000361052	1206	CTSE	1
ENSG00000196189	ENST00000355014	2286	SEMA4A	1
ENSG00000196196	ENST00000354323	348	HRCT1	9
ENSG00000196199	ENST00000414242	2604	MPHOSPH8	13
ENSG00000196208	ENST00000234142	5850	GREB1	2
ENSG00000196209	ENST00000359801	1029	SIRPB2	20
ENSG00000196214	ENST00000359102	1416	ZNF766	19
ENSG00000196218	ENST00000359596	15117	RYR1	19
ENSG00000196220	ENST00000383836	3300	SRGAP3	3
ENSG00000196224	ENST00000399685	717	KRTAP5-3	11
ENSG00000196226	ENST00000357905	381	HIST1H2BB	6
ENSG00000196227	ENST00000358293	1152	FAM217B	20
ENSG00000196228	ENST00000329106	915	SULT1C3	2
ENSG00000196230	ENST00000327892	1335	TUBB	6
ENSG00000196231	ENST00000358688	939	OR2J2	HSCHR6_MHC_MCF
ENSG00000196233	ENST00000356016	1302	LCOR	10
ENSG00000196235	ENST00000359191	3264	SUPT5H	19
ENSG00000196236	ENST00000357137	1524	XPNPEP3	22
ENSG00000196240	ENST00000342927	975	OR2T2	1
ENSG00000196242	ENST00000366487	963	OR2C3	1
ENSG00000196247	ENST00000344930	2352	ZNF107	7
ENSG00000196248	ENST00000531945	996	OR10S1	11
ENSG00000196260	ENST00000359086	237	SFTA2	6
ENSG00000196262	ENST00000468812	498	PPIA	7
ENSG00000196263	ENST00000308031	1881	ZNF471	19
ENSG00000196266	ENST00000332217	990	OR10J3	1
ENSG00000196267	ENST00000322146	2811	ZNF836	19
ENSG00000196268	ENST00000392288	2325	ZNF493	19
ENSG00000196275	ENST00000405086	2850	GTF2IRD2	7
ENSG00000196277	ENST00000402647	2769	GRM7	3
ENSG00000196284	ENST00000371460	987	SUPT3H	6
ENSG00000196290	ENST00000416651	1134	NIF3L1	2
ENSG00000196296	ENST00000357084	3006	ATP2A1	16
ENSG00000196305	ENST00000375643	3789	IARS	9
ENSG00000196312	ENST00000375223	405	HIATL2	9
ENSG00000196313	ENST00000434423	3750	POM121	7
ENSG00000196323	ENST00000527478	1786	ZBTB44	11
ENSG00000196326	ENST00000488756	456	AKR1CL1	10
ENSG00000196329	ENST00000358647	924	GIMAP5	7
ENSG00000196331	ENST00000303806	381	HIST1H2BO	6
ENSG00000196333	ENST00000358740	741	AL158821.1	X
ENSG00000196335	ENST00000355870	3060	STK31	7
ENSG00000196337	ENST00000377280	498	CGB7	19
ENSG00000196338	ENST00000358741	2547	NLGN3	X
ENSG00000196341	ENST00000357821	927	OR8D1	11
ENSG00000196344	ENST00000476959	1185	ADH7	4
ENSG00000196345	ENST00000273320	2265	ZNF167	3
ENSG00000196350	ENST00000357491	3519	ZNF729	19
ENSG00000196352	ENST00000367063	1335	CD55	1
ENSG00000196353	ENST00000502818	1728	CPNE4	3
ENSG00000196355	ENST00000436901	543	AC021860.1	4
ENSG00000196357	ENST00000355114	1620	ZNF565	19
ENSG00000196358	ENST00000360670	1611	NTNG2	9
ENSG00000196361	ENST00000359227	1104	ELAVL3	19
ENSG00000196363	ENST00000358625	1005	WDR5	9
ENSG00000196365	ENST00000360614	2880	LONP1	19
ENSG00000196366	ENST00000354376	612	C9orf163	9
ENSG00000196367	ENST00000359863	11580	TRRAP	7
ENSG00000196368	ENST00000375992	495	NUDT11	X
ENSG00000196371	ENST00000358752	1593	FUT4	11
ENSG00000196372	ENST00000357700	837	ASB13	10
ENSG00000196374	ENST00000359465	381	HIST1H2BM	6
ENSG00000196376	ENST00000360388	1227	SLC35F1	6
ENSG00000196378	ENST00000343459	1683	ZNF34	8
ENSG00000196381	ENST00000358582	984	ZNF781	19
ENSG00000196383	ENST00000541415	944	OR4Q2	14
ENSG00000196387	ENST00000355557	1374	ZNF140	12
ENSG00000196388	ENST00000396829	711	INCA1	17
ENSG00000196391	ENST00000354377	1452	ZNF774	15
ENSG00000196396	ENST00000371621	1308	PTPN1	20
ENSG00000196400	ENST00000354995	438	BX255923.1	9
ENSG00000196405	ENST00000392920	1257	EVL	14
ENSG00000196406	ENST00000370515	294	SPANXD	X
ENSG00000196407	ENST00000453881	752	THEM5	1
ENSG00000196408	ENST00000397280	1131	NOXO1	16
ENSG00000196409	ENST00000377626	3180	ZNF658	9
ENSG00000196411	ENST00000358173	2964	EPHB4	7
ENSG00000196415	ENST00000234347	771	PRTN3	19
ENSG00000196417	ENST00000396408	1572	ZNF765	19
ENSG00000196418	ENST00000543802	1056	ZNF124	1
ENSG00000196419	ENST00000359308	1830	XRCC6	22
ENSG00000196420	ENST00000359215	333	S100A5	1
ENSG00000196422	ENST00000356818	3630	PPP1R26	9
ENSG00000196427	ENST00000370038	1917	NBPF4	1
ENSG00000196428	ENST00000361875	2343	TSC22D2	3
ENSG00000196431	ENST00000354760	591	CRYBA4	22
ENSG00000196433	ENST00000381241	1122	ASMT	X
ENSG00000196436	ENST00000429990	1332	NPIPL2	16
ENSG00000196437	ENST00000316950	2061	ZNF569	19
ENSG00000196440	ENST00000423738	6873	ARMCX4	X
ENSG00000196449	ENST00000373044	840	YRDC	1
ENSG00000196453	ENST00000247930	2496	ZNF777	7
ENSG00000196455	ENST00000356763	4077	PIK3R4	3
ENSG00000196456	ENST00000329630	1614	ZNF775	7
ENSG00000196458	ENST00000392321	2019	ZNF605	12
ENSG00000196459	ENST00000458511	525	TRAPPC2	X
ENSG00000196460	ENST00000376826	1761	RFX8	2
ENSG00000196465	ENST00000207437	627	MYL6B	12
ENSG00000196466	ENST00000430385	1932	ZNF799	19
ENSG00000196468	ENST00000439435	350	FGF16	X
ENSG00000196470	ENST00000356721	942	SIAH1	16
ENSG00000196475	ENST00000358842	1662	GK2	4
ENSG00000196476	ENST00000360321	1092	C20orf96	20
ENSG00000196482	ENST00000366937	1413	ESRRG	1
ENSG00000196497	ENST00000354464	3246	IPO4	14
ENSG00000196498	ENST00000356219	7566	NCOR2	12
ENSG00000196502	ENST00000314752	888	SULT1A1	16
ENSG00000196503	ENST00000360096	564	ARL9	4
ENSG00000196504	ENST00000410080	2793	PRPF40A	2
ENSG00000196505	ENST00000369443	1494	GDAP2	1
ENSG00000196507	ENST00000243286	603	TCEAL3	X
ENSG00000196510	ENST00000455511	1800	ANAPC7	12
ENSG00000196511	ENST00000360057	732	TPK1	7
ENSG00000196517	ENST00000360584	2121	SLC6A9	1
ENSG00000196526	ENST00000382543	2445	AFAP1	4
ENSG00000196531	ENST00000454682	6237	NACA	12
ENSG00000196532	ENST00000540144	411	HIST1H3C	6
ENSG00000196533	ENST00000331555	519	C1orf186	1
ENSG00000196535	ENST00000354329	6165	MYO18A	17
ENSG00000196539	ENST00000359594	957	OR2T3	1
ENSG00000196542	ENST00000359175	231	SPTSSB	3
ENSG00000196544	ENST00000389017	1074	C17orf59	17
ENSG00000196547	ENST00000360468	3453	MAN2A2	15
ENSG00000196549	ENST00000360490	2253	MME	3
ENSG00000196550	ENST00000367128	450	FAM72A	1
ENSG00000196557	ENST00000348261	7062	CACNA1H	16
ENSG00000196562	ENST00000359930	2613	SULF2	20
ENSG00000196565	ENST00000336906	444	HBG2	11
ENSG00000196569	ENST00000421865	9369	LAMA2	6
ENSG00000196570	ENST00000358571	414	PFN3	5
ENSG00000196576	ENST00000359337	5517	PLXNB2	22
ENSG00000196578	ENST00000358642	930	OR5AC2	3
ENSG00000196581	ENST00000378191	1236	AJAP1	1
ENSG00000196584	ENST00000359321	843	XRCC2	7
ENSG00000196586	ENST00000369981	3861	MYO6	6
ENSG00000196588	ENST00000355630	2796	MKL1	22
ENSG00000196589	ENST00000358469	615	AC010606.1	19
ENSG00000196591	ENST00000398283	1749	HDAC2	6
ENSG00000196597	ENST00000481138	2100	ZNF782	9
ENSG00000196600	ENST00000306494	1644	SLC22A25	11
ENSG00000196604	ENST00000357462	3228	POTEF	2
